# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 29 14:03:28 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN k2_name:        K2 ID
# COLUMN epic_hostname:  EPIC HOST ID
# COLUMN epic_candname:  EPIC CANDIDATE ID
# COLUMN hd_name:        HD ID
# COLUMN hip_name:       HIP ID
# COLUMN tic_id:         TIC ID
# COLUMN gaia_id:        GAIA ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN disposition:    Archive Disposition
# COLUMN disp_refname:   Archive Disposition Reference
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_refname:   Discovery Reference
# COLUMN disc_pubdate:   Discovery Publication Date
# COLUMN disc_locale:    Discovery Locale
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN disc_instrument: Discovery Instrument
# COLUMN rv_flag:        Detected by Radial Velocity Variations
# COLUMN pul_flag:       Detected by Pulsar Timing Variations
# COLUMN ptv_flag:       Detected by Pulsation Timing Variations
# COLUMN tran_flag:      Detected by Transits
# COLUMN ast_flag:       Detected by Astrometric Variations
# COLUMN obm_flag:       Detected by Orbital Brightness Modulations
# COLUMN micro_flag:     Detected by Microlensing
# COLUMN etv_flag:       Detected by Eclipse Timing Variations
# COLUMN ima_flag:       Detected by Imaging
# COLUMN dkin_flag:      Detected by Disk Kinematics
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass]
# COLUMN pl_msinij:      Planet Mass*sin(i) [Jupiter Mass]
# COLUMN pl_cmasse:      Planet Mass*sin(i)/sin(i) [Earth Mass]
# COLUMN pl_cmassj:      Planet Mass*sin(i)/sin(i) [Jupiter Mass]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tsystemref:  Time Reference Frame and Standard
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_occdep:      Occultation Depth [%]
# COLUMN pl_orbtper:     Epoch of Periastron [days]
# COLUMN pl_orblper:     Argument of Periastron [deg]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_projobliq:   Projected Obliquity [deg]
# COLUMN pl_trueobliq:   True Obliquity [deg]
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_radv:        Systemic Radial Velocity [km/s]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN elat:           Ecliptic Latitude [deg]
# COLUMN elon:           Ecliptic Longitude [deg]
# COLUMN sy_pm:          Total Proper Motion [mas/yr]
# COLUMN sy_pmra:        Proper Motion (RA) [mas/yr]
# COLUMN sy_pmdec:       Proper Motion (Dec) [mas/yr]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_plx:         Parallax [mas]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
# COLUMN sy_w1mag:       W1 (WISE) Magnitude
# COLUMN sy_w2mag:       W2 (WISE) Magnitude
# COLUMN sy_w3mag:       W3 (WISE) Magnitude
# COLUMN sy_w4mag:       W4 (WISE) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_icmag:       I (Cousins) Magnitude
# COLUMN sy_tmag:        TESS Magnitude
# COLUMN sy_kepmag:      Kepler Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
# COLUMN pl_nnotes:      Number of Notes
# COLUMN k2_campaigns:   K2 Campaigns
# COLUMN k2_campaigns_num: Number of K2 Campaigns
# COLUMN st_nphot:       Number of Photometry Time Series
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
# COLUMN st_nspec:       Number of Stellar Spectra Measurements
# COLUMN pl_nespec:      Number of Eclipse Spectra
# COLUMN pl_ntranspec:   Number of Transmission Spectra
# COLUMN pl_ndispec:     Number of Direct Imaging Spectra
#
rowid,pl_name,hostname,pl_letter,k2_name,epic_hostname,epic_candname,hd_name,hip_name,tic_id,gaia_id,default_flag,disposition,disp_refname,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,rowupdate,pl_pubdate,releasedate,pl_nnotes,k2_campaigns,k2_campaigns_num,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec
2287,K2-155 c,K2-155,c,K2-155 c,EPIC 210897587,,,,TIC 17307715,Gaia DR2 145333927996558976,0,CONFIRMED,Hirano et al. 2018,1,3,0,0,Transit,2018,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..124H/abstract target=ref>Hirano et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..124H/abstract target=ref>Hirano et al. 2018</a>,13.85402000000,0.0920000000,1.95000000,0.17396735,,,,,,,,,,,,7.0000,,,2457814.56430000,BJD,0,0.570000,,,30.000000,0.03390000,,,,,,,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..124H/abstract target=ref>Hirano et al. 2018</a>,,3919.00,0.526000,0.540000,-0.4200,[Fe/H],-1.22915,4.732000,,5.410000,,,19.34000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h21m52.71s,65.4696140,+21d21m11.75s,21.3532633,-19.71256,174.74941,-0.16969,67.24824,214.7913175,200.6060000,-76.7629000,72.79980000,13.7077000,14.0730000,12.7730000,10.2740000,9.6860000,9.4960000,16.2529000,13.7327000,12.4368000,11.8768000,13.2620000,9.4350000,9.4040000,9.3430000,8.3170000,12.2528000,,11.4529000,12.656,2018-04-25,2018-03,2018-02-01,0,13,1,0,0,0,0,0,0
2288,K2-155 d,K2-155,d,K2-155 d,EPIC 210897587,,,,TIC 17307715,Gaia DR2 145333927996558976,1,CONFIRMED,Hirano et al. 2018,1,3,0,0,Transit,2018,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..124H/abstract target=ref>Hirano et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,40.71800000000,0.1937000000,1.90000000,0.16950665,,,,,,,,,,,,,381.00,89.61000,,,0,0.440000,0.07400000,4.4640000,63.300000,0.02730000,,,,,,,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,,4258.00,0.580000,0.650000,-0.3000,[Fe/H],,4.600000,,,,34.80000,19.10000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h21m52.71s,65.4696140,+21d21m11.75s,21.3532633,-19.71256,174.74941,-0.16969,67.24824,214.7913175,200.6060000,-76.7629000,72.79980000,13.7077000,14.0730000,12.7730000,10.2740000,9.6860000,9.4960000,16.2529000,13.7327000,12.4368000,11.8768000,13.2620000,9.4350000,9.4040000,9.3430000,8.3170000,12.2528000,,11.4529000,12.656,2018-04-25,2018-05,2018-04-26,0,13,1,0,0,0,0,0,0
2289,K2-155 d,K2-155,d,K2-155 d,EPIC 210897587,,,,TIC 17307715,Gaia DR2 145333927996558976,0,CONFIRMED,Hirano et al. 2018,1,3,0,0,Transit,2018,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..124H/abstract target=ref>Hirano et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..124H/abstract target=ref>Hirano et al. 2018</a>,40.68350000000,0.1886000000,1.64000000,0.14631100,,,,,,,,,,,,1.6700,,,2457782.83240000,BJD,0,0.410000,,,73.500000,0.02860000,,,,,,,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..124H/abstract target=ref>Hirano et al. 2018</a>,,3919.00,0.526000,0.540000,-0.4200,[Fe/H],-1.22915,4.732000,,5.410000,,,19.34000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h21m52.71s,65.4696140,+21d21m11.75s,21.3532633,-19.71256,174.74941,-0.16969,67.24824,214.7913175,200.6060000,-76.7629000,72.79980000,13.7077000,14.0730000,12.7730000,10.2740000,9.6860000,9.4960000,16.2529000,13.7327000,12.4368000,11.8768000,13.2620000,9.4350000,9.4040000,9.3430000,8.3170000,12.2528000,,11.4529000,12.656,2018-04-25,2018-03,2018-02-01,0,13,1,0,0,0,0,0,0
2290,K2-156 b,K2-156,b,K2-156 b,EPIC 201110617,EPIC 201110617.01,,,TIC 176868262,Gaia DR2 3596250888028092160,0,CONFIRMED,Mayo et al. 2018,1,1,0,0,Transit,2018,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,0.81314900000,,1.14414279,0.10207358,,,,,,,,,,,,,,84.00546,2457583.14093000,,0,,,,4.420602,0.01704100,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,4460.00,0.615543,0.642263,-0.3300,[Fe/H],,4.680000,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h10m47.92s,182.6996730,-06d17m39.68s,-6.2943552,55.16088,285.05869,-4.70162,184.97893,127.3340214,-122.8250000,-33.5853000,150.21000000,6.6289000,14.6370000,13.4000000,11.1390000,10.5720000,10.3910000,,,,,,10.3500000,10.4080000,10.2560000,8.6080000,12.9484000,,12.2048000,12.947,2018-07-12,2018-03,2018-02-15,0,10,1,0,0,0,0,0,0
2291,K2-156 b,K2-156,b,K2-156 b,EPIC 201110617,EPIC 201110617.01,,,TIC 176868262,Gaia DR2 3596250888028092160,0,CONFIRMED,Mayo et al. 2018,1,1,0,0,Transit,2018,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,0.81314000000,0.0149000000,1.15000000,0.10259613,,,,,,,,,,,,,1347.00,,2457583.14270000,BJD,0,0.410000,0.02900000,1.3000000,4.100000,0.01610000,,,,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4597.00,0.660000,0.660000,-0.2500,[Fe/H],,4.620000,,,1.8000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h10m47.92s,182.6996730,-06d17m39.68s,-6.2943552,55.16088,285.05869,-4.70162,184.97893,127.3340214,-122.8250000,-33.5853000,150.21000000,6.6289000,14.6370000,13.4000000,11.1390000,10.5720000,10.3910000,,,,,,10.3500000,10.4080000,10.2560000,8.6080000,12.9484000,,12.2048000,12.947,2022-03-28,2018-08,2022-03-28,0,10,1,0,0,0,0,0,0
2292,K2-156 b,K2-156,b,K2-156 b,EPIC 201110617,EPIC 201110617.01,,,TIC 176868262,Gaia DR2 3596250888028092160,1,CONFIRMED,Mayo et al. 2018,1,1,0,0,Transit,2018,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,0.81314300000,,1.10000000,0.09813560,,,,,,,,,,,,,,89.80000,2457641.67248000,HJD,0,,,,4.400000,0.01620000,,,,,,,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,4460.00,0.620000,,-0.3300,[Fe/H],,4.700000,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h10m47.92s,182.6996730,-06d17m39.68s,-6.2943552,55.16088,285.05869,-4.70162,184.97893,127.3340214,-122.8250000,-33.5853000,150.21000000,6.6289000,14.6370000,13.4000000,11.1390000,10.5720000,10.3910000,,,,,,10.3500000,10.4080000,10.2560000,8.6080000,12.9484000,,12.2048000,12.947,2022-03-28,2021-08,2022-03-28,0,10,1,0,0,0,0,0,0
2293,K2-157 b,K2-157,b,K2-157 b,EPIC 201130233,EPIC 201130233.01,,,TIC 349445372,Gaia DR2 3596333042162818304,0,CONFIRMED,Mayo et al. 2018,1,3,0,0,Transit,2018,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,0.36525700000,,1.05548088,0.09416370,,,,,,,,,,,,,,76.71065,2457582.82389000,,0,,,,1.876041,0.01104900,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5456.00,0.875749,0.939509,0.1300,[Fe/H],,4.550000,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h15m00.36s,183.7514959,-05d46m55.26s,-5.7820178,55.93047,286.60409,-3.81511,185.73645,37.5106484,36.7222000,-7.6504100,298.37300000,3.3235700,13.6090000,12.9420000,11.3980000,11.0230000,10.9800000,,,,,,10.9190000,10.9620000,11.1050000,9.0570000,12.6419000,,12.1305000,12.604,2018-02-14,2018-03,2018-02-15,0,10,1,0,0,0,0,0,0
2294,K2-157 b,K2-157,b,K2-157 b,EPIC 201130233,EPIC 201130233.01,,,TIC 349445372,Gaia DR2 3596333042162818304,0,CONFIRMED,Mayo et al. 2018,1,3,0,0,Transit,2018,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,0.36526100000,,1.00000000,0.08921418,,,,,,,,,,,,,,89.70000,2457638.72240000,HJD,0,,,,2.200000,0.01070000,,,,,,,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,5456.00,0.880000,,0.1300,[Fe/H],,4.500000,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h15m00.36s,183.7514959,-05d46m55.26s,-5.7820178,55.93047,286.60409,-3.81511,185.73645,37.5106484,36.7222000,-7.6504100,298.37300000,3.3235700,13.6090000,12.9420000,11.3980000,11.0230000,10.9800000,,,,,,10.9190000,10.9620000,11.1050000,9.0570000,12.6419000,,12.1305000,12.604,2022-03-28,2021-08,2022-03-28,0,10,1,0,0,0,0,0,0
2295,K2-157 b,K2-157,b,K2-157 b,EPIC 201130233,EPIC 201130233.01,,,TIC 349445372,Gaia DR2 3596333042162818304,1,CONFIRMED,Mayo et al. 2018,1,3,0,0,Transit,2018,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=CASTRO_GONZ_AMP_AACUTE_LEZ_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250420999C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2025</a>,0.36525750000,0.0096200000,0.93500000,0.08340000,1.14000000,0.00360000,,,,,1.14000000,0.00360000,Mass,7.700000,,6660.0000,2432.00,89.20000,2457582.82200000,JD,0,0.030000,0.00990000,1.1610000,2.405000,0.00996000,,,,1.10000,,,<a refstr=CASTRO_GONZ_AMP_AACUTE_LEZ_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250420999C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2025</a>,G9 V,5334.00,0.860000,0.890000,0.0200,[Fe/H],,4.450000,8.8000,,3.0000,,43.44811,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h15m00.36s,183.7514959,-05d46m55.26s,-5.7820178,55.93047,286.60409,-3.81511,185.73645,37.5106484,36.7222000,-7.6504100,298.37300000,3.3235700,13.6090000,12.9420000,11.3980000,11.0230000,10.9800000,,,,,,10.9190000,10.9620000,11.1050000,9.0570000,12.6419000,,12.1305000,12.604,2025-05-13,2025-04,2025-05-13,0,10,1,0,0,0,0,0,0
2296,K2-158 b,K2-158,b,K2-158 b,EPIC 201132684,EPIC 201132684.01,,,TIC 35021200,Gaia DR2 3596003497911958528,0,CONFIRMED,Mayo et al. 2018,1,2,0,0,Transit,2018,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,10.06210600000,,2.63456976,0.23504057,,,,,,,,,,,,,,88.40454,2457590.48173000,,0,,,,17.602997,0.02707500,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5489.00,0.892097,0.932757,0.0700,[Fe/H],,4.460000,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h59m45.53s,179.9397081,-05d43m18.08s,-5.7216879,54.85278,280.19801,-5.27212,182.22325,62.8591925,-62.5163000,6.5567000,197.29900000,5.0403000,12.3370000,11.7740000,10.4320000,10.0510000,9.9740000,,,,,,9.9490000,10.0070000,9.9490000,8.8560000,11.6134000,,11.1171000,11.678,2018-07-12,2018-03,2018-02-15,1,10,1,0,0,0,0,0,0
2297,K2-158 b,K2-158,b,K2-158 b,EPIC 201132684,EPIC 201132684.01,,,TIC 35021200,Gaia DR2 3596003497911958528,1,CONFIRMED,Mayo et al. 2018,1,2,0,0,Transit,2018,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,10.06049000000,0.0887000000,2.64000000,0.23552502,,,,,,,,,,,,,794.00,,2457590.48340000,BJD,0,0.380000,0.07000000,3.8000000,19.100000,0.02550000,,,,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,5503.00,0.950000,0.920000,0.0700,[Fe/H],,4.450000,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h59m45.53s,179.9397081,-05d43m18.08s,-5.7216879,54.85278,280.19801,-5.27212,182.22325,62.8591925,-62.5163000,6.5567000,197.29900000,5.0403000,12.3370000,11.7740000,10.4320000,10.0510000,9.9740000,,,,,,9.9490000,10.0070000,9.9490000,8.8560000,11.6134000,,11.1171000,11.678,2022-03-28,2018-08,2022-03-28,1,10,1,0,0,0,0,0,0
2298,K2-158 c,K2-158,c,K2-158 c,EPIC 201132684,EPIC 201132684.02,,,TIC 35021200,Gaia DR2 3596003497911958528,1,CONFIRMED,Livingston et al. 2018,1,2,0,0,Transit,2018,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,2018-08,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,5.90279000000,0.0622000000,1.28000000,0.11419395,,,,,,,,,,,,,948.00,,2457583.88280000,BJD,0,0.410000,0.01500000,5.0000000,11.300000,0.01230000,,,,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,5503.00,0.950000,0.920000,0.0700,[Fe/H],,4.450000,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h59m45.53s,179.9397081,-05d43m18.08s,-5.7216879,54.85278,280.19801,-5.27212,182.22325,62.8591925,-62.5163000,6.5567000,197.29900000,5.0403000,12.3370000,11.7740000,10.4320000,10.0510000,9.9740000,,,,,,9.9490000,10.0070000,9.9490000,8.8560000,11.6134000,,11.1171000,11.678,2022-03-28,2018-08,2022-03-28,1,10,1,0,0,0,0,0,0
